Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2,VPVA,VNVB,HPHL,HNHR,Erbs,OrbOcc,Mass
-1587.4285446970084,-14420.183081375924,401.1706302040501,2784.603520443565,6195.620486610814,4151.871329859683,-3126.044022409539,4183.6813876503375,7003.796728033768,6534.61406105443,5583.763122558593,6517.611051860608,6319.409922549598,4792.213439941404,7644.389805040861,4657.632426211708,5681.70296518426,5359.586916471781,-17983.787938168174,5893.895500584652,5776.693946436832,5739.613583213404,5621.34541963276,3316.151468377364,5795.4537241082435,4926.041552894993,-15308.355030260587,-7332.375175074527,-1297.0598120438424,-3022.018231843647,2154.1118621826167,-4782.488471583316,-4531.584287944593
-1583.7267825478,-14418.238087704303,416.7933213083367,2791.316885697214,6198.318381058541,4155.886800665604,-3121.5266177528774,4189.077176545795,7006.557364212838,6537.876631084241,5584.6415067973885,6520.93636362176,6321.605883146585,4795.036817851819,7639.495949996144,4660.267578928094,5683.585217124537,5361.782877068769,-17977.76473195929,5895.526785599557,5777.823297600997,5741.872285541735,5622.098320408872,3317.5945281982417,5795.7674327649565,4926.292519820362,-15306.598261782996,-7332.688883731238,-1297.1225537751848,-3016.4969594855056,2150.2846165707238,-4776.214298449064,-4528.384459646124
-1583.1621069657172,-14418.238087704303,427.5848990992495,2793.9520384135994,6198.945798371968,4155.510350277549,-3138.9688190660977,4191.210395411441,7007.686715377004,6539.947108218544,5587.402142976458,6522.44216517398,6322.923459504779,4798.29938788163,7635.543220921566,4662.1498308683695,5684.777310020045,5364.167062859786,-17972.74539345189,5896.405169838353,5778.074264526366,5743.629054019325,5623.039446379008,3319.351296675832,5796.834042197779,4926.731711939761,-15305.406168887488,-7330.1164727461955,-1295.4912687602796,-3008.9679517244035,2147.1475300035977,-4769.563674926757,-4524.745439228258
-1587.5540281596934,-14420.245823107265,424.8242629201788,2789.246408562911,6196.687096043636,4152.31052197908,-3154.9679605584392,4187.006699411492,7005.302529585988,6539.131465711091,5586.523758737664,6518.803144756116,6321.103949295846,4797.29552018015,7636.672572085731,4659.514678151983,5682.204899035,5363.351420352333,-17974.627645392164,5893.895500584652,5775.250886615952,5741.935027273077,5624.357022737201,3317.4063030042144,5794.700823332133,4923.97107576069,-15307.288420827763,-7329.049863313375,-1295.9304608796772,-3008.5287596050057,2147.900430779708,-4768.434323762592,-4524.368988840203
-1589.8754722193667,-14420.434048301291,419.6794409500925,2786.423030652498,6196.185162192896,4151.996813322368,-3155.1561857524666,4184.497030157792,7004.0476949591375,6539.068723979749,5586.147308349608,6516.858151084498,6320.225565057051,4795.726976896587,7643.260453876695,4657.632426211708,5680.134421900699,5362.912228232935,-17977.890215421976,5893.017116345856,5773.93331025776,5740.99390130294,5628.4352352744645,3314.7711502878287,5791.814703690377,4921.21043958162,-15308.48051372327,-7329.3008302387425,-1297.24803723787,-3011.352137515419,2150.5355834960938,-4772.198827643143,-4524.996406153628
-1585.9854848761306,-14416.795027883427,420.05589133814755,2791.3796274285564,6200.200632998817,4155.886800665604,-3145.619442588404,4190.269269441304,7007.812198839689,6541.892101890162,5590.4137460809,6523.320549412777,6323.739102012232,4797.734712299547,7651.10317029451,4662.087089137027,5683.14602500514,5365.79834787469,-17975.25506270559,5898.036454853258,5778.262489720393,5743.691795750668,5632.513447811729,3316.0887266460213,5793.13228004857,4923.21817498458,-15306.661003514339,-7328.045995611893,-1295.804977416992,-3012.1050382915287,2149.9709079140102,-4776.214298449064,-4524.682697496915
-1581.3425967567844,-14412.779557077505,419.30299056203734,2798.030250950864,6205.031746312191,4159.839529740182,-3137.964951364617,4199.304078754625,7013.270729466488,6545.405638845343,5596.185985364412,6533.359226427579,6328.444731862921,4801.750183105468,7656.185250533253,4669.1141630473885,5688.604555631938,5369.625593486585,-17971.114108436985,5904.812561838249,5784.1602124665915,5747.142590974506,5632.136997423673,3319.602263601202,5797.649684705231,4927.861063103926,-15305.092460230777,-7326.916644447726,-1292.7933743125511,-3010.160044619912,2146.0181788394325,-4778.59848424008,-4526.3139825118205
-1581.9072723388667,-14414.285358629728,414.84832763671864,2796.900899786698,6204.467070730108,4158.27098645662,-3141.4157465884555,4200.307946456106,7013.207987735145,6544.84096326326,5599.197588468852,6534.8650279798,6327.942798012181,4801.938408299496,7655.934283607885,4669.490613435443,5689.231972945362,5369.186401367187,-17974.125711541426,5905.000787032277,5784.3484376606175,5746.201465004368,5626.803950259559,3320.229680914628,5799.218227988795,4929.053155999433,-15306.661003514339,-7328.547929462634,-1292.3541821931535,-3009.4698855751435,2143.383026123047,-4781.421862150492,-4530.078486392372
-1586.7383856522408,-14421.6261411968,410.2054395173725,2786.862222771895,6197.565480282431,4151.620362934313,-3153.3366755435336,4189.390885202508,7006.306397287469,6539.570657830489,5599.699522319593,6523.696999800832,6321.166691027189,4796.79358632941,7650.162044324371,4660.894996241519,5683.208766736481,5363.28867862099,-17982.156653153266,5897.84822965923,5778.638940108449,5740.491967452199,5619.400425961143,3317.029852616159,5796.206624884354,4925.476877312911,-15310.488249126232,-7331.685016029758,-1294.4246593274568,-3013.8618067691195,2143.7594765111016,-4785.688299881784,-4534.219440660978
-1589.938213950709,-14426.58273797286,406.0017435174239,2776.949029219777,6190.726631566097,4147.667633859734,-3160.175524259868,4177.46995624743,7000.094965884559,6535.429703561882,5601.39354906584,6512.089779502467,6315.018001355622,4792.213439941404,7643.134970414009,4653.17776328639,5677.6874943783405,5358.018373188218,-17985.042772795023,5892.013248644376,5774.247018914472,5735.78633760151,5614.820279573139,3314.7711502878287,5793.63421389931,4922.151565551757,-15312.872434917248,-7332.375175074527,-1295.4285270289367,-3018.1909862317534,2146.7083378842,-4787.507810090717,-4536.227176063939
-1590.1264391447367,-14426.08080412212,403.55481599506567,2774.3766182347345,6187.840511924342,4147.79311732242,-3161.806809274773,4174.646578337017,6998.400939138312,6534.300352397718,5603.024834080746,6509.266401592054,6313.825908460113,4790.644896657843,7639.307724802115,4653.17776328639,5677.311043990285,5356.449829904656,-17980.588109869703,5891.887765181691,5774.184277183131,5734.656986437345,5614.945763035824,3315.837759720652,5794.387114675421,4922.402532477127,-15313.437110499328,-7330.24195620888,-1296.306911267732,-3017.2498602616156,2150.2846165707238,-4785.437332956414,-4533.592023347553
-1590.2519226074216,-14424.010326987816,405.31158447265614,2777.0745126824622,6187.777770192999,4148.420534635845,-3162.873418707596,4178.47382394891,6999.593032033819,6534.488577591745,5600.828873483758,6512.5917133532075,6316.21009425113,4791.272313971268,7643.88787119012,4657.6951679430495,5680.322647094726,5357.390955874794,-17974.878612317534,5894.711143092105,5776.505721242804,5736.351013183593,5617.957366140265,3319.2258132131474,5797.461459511204,4925.476877312911,-15313.374368767987,-7327.98325388055,-1298.0636797453224,-3013.5480981124074,2150.6610669587785,-4781.421862150492,-4526.502207705848
-1590.5656312641343,-14422.504525435595,411.71124106959286,2781.591917339124,6189.471796939247,4149.4871440686675,-3160.740199841951,4183.744129381681,7002.541893406918,6536.37082953202,5596.4369522897805,6517.611051860608,6320.037339863024,4794.0329501503375,7658.883144980982,4662.589022987767,5684.40085963199,5359.963366859837,-17970.80039978027,5898.475646972655,5779.893774735299,5740.115517064144,5621.659128289472,3323.3667674817534,5801.35144685444,4929.555089850174,-15311.492116827712,-7325.850035014904,-1297.3735207005548,-3011.477620978104,2148.151397705078,-4775.7751063296655,-4518.784974750719
-1587.742253353721,-14419.1164719431,424.3850708007812,2788.618991249485,6194.4911354466485,4153.1261644865335,-3152.771999961451,4190.332011172645,7007.812198839689,6541.264684576737,5596.060501901728,6523.88522499486,6325.746837415192,4798.926805195055,7677.391955727024,4667.984811883223,5689.1064894826795,5364.418029785155,-17966.157511660924,5904.122402793481,5784.724888048673,5744.821146914833,5625.486373901366,3327.319496556332,5804.676758615594,4933.068626805355,-15306.47277832031,-7322.211014597038,-1293.0443412379211,-3010.661978470652,2146.080920570774,-4769.438191464073,-4514.2048283627155
-1582.9738817716895,-14413.156007465563,435.9922910991468,2796.8381580553555,6201.831918013721,4160.655172247635,-3142.9842898720185,4197.4218268143495,7014.211855436625,6549.483851382606,5601.14258214047,6530.598590248509,6332.021010549444,4805.577428717362,7690.50497757761,4673.631567704048,5693.561152407997,5370.315752531352,-17961.451881810237,5910.396575927733,5790.057935212787,5749.087584646124,5628.748943931178,3330.1428744667446,5807.186427869294,4935.641037790399,-15301.20247288754,-7317.881835134404,-1288.27596965589,-3008.905209993061,2146.3318874961446,-4765.9873962402335,-4512.510801616468
-1583.6640408164571,-14411.524722450657,430.72198566637536,2798.2184761448907,6204.341587267423,4166.929345381887,-3140.662845812345,4198.17472759046,7015.780398720189,6555.444315860145,5603.7149931255135,6531.85342487536,6332.460202668842,4808.902740478515,7689.626593338816,4673.694309435392,5693.247443751285,5372.072521008943,-17961.953815660974,5911.525927091899,5790.685352526212,5748.585650795384,5627.996043155067,3328.888039839894,5806.747235749896,4934.8253952829455,-15302.70827443976,-7318.822961104543,-1288.401453118575,-3011.4148792467618,2148.841556749845,-4770.065608777498,-4516.5262724223885
-1591.3185320402445,-14418.61453809236,410.3309229800576,2791.1286605031864,6199.1340235659945,4166.678378456517,-3148.819270886873,4191.398620605469,7009.945417705334,6553.875772576584,5599.699522319593,6526.2066690545325,6325.809579146535,4804.887269672594,7670.490365279347,4667.043685913085,5686.91052888569,5366.488506919459,-17967.098637631065,5906.443846853155,5785.038596705385,5741.558576885022,5622.412029065584,3322.8648336310134,5801.6024137798095,4929.3668646561455,-15311.68034202174,-7327.23035310444,-1294.2991758647715,-3021.453556261564,2150.3473583020655,-4780.919928299752,-4529.011876959549
-1598.0946390252363,-14428.527731644477,393.20243032355046,2783.8506196674543,6192.232433118317,4160.27872185958,-3164.1909950657887,4185.375414396587,7002.479151675575,6546.974182128904,5595.621309782328,6520.748138427733,6319.2216973555705,4796.542619404039,7643.574162533407,4661.585155286287,5680.322647094726,5358.520307038959,-17969.984757272818,5901.675475271124,5779.2036156905315,5733.653118735865,5617.706399214894,3316.653402228104,5795.892916227641,4923.908334029347,-15319.899508827608,-7335.637745104337,-1299.318514372173,-3028.7315970972963,2149.406232331928,-4789.641028956363,-4540.305388601201
-1598.6593146073187,-14436.119481136922,391.3829201146176,2780.9645000256987,6187.401319804944,4148.357792904502,-3177.3667586477177,4183.555904187654,6997.146104511461,6535.429703561882,5595.244859394274,6518.991369950143,6315.896385594418,4787.256843165347,7624.626159667968,4660.581287584806,5676.997335333573,5352.120650442022,-17969.60830688476,5899.981448524876,5776.568462974145,5729.072972347862,5617.016240170127,3314.582925093801,5794.073406018708,4922.590757671155,-15321.091601723116,-7336.704354537158,-1299.193030909488,-3024.2769341719777,2148.0886559737355,-4790.268446269788,-4540.556355526573
-1595.2712611148231,-14439.444792898075,401.4843388607627,2779.270473279451,6183.448590730365,4135.809446635999,-3177.805950767115,4182.363811292145,6993.318858899567,6522.44216517398,5595.684051513671,6518.363952636718,6313.951391922799,4779.85331886693,7618.2265030710305,4660.518545853463,5675.67975897538,5347.916954442074,-17969.984757272818,5898.789355629368,5775.125403153268,5727.253462138929,5617.455432289525,3316.7788856907887,5795.704691033614,4923.97107576069,-15317.327097842566,-7331.308565641702,-1295.303043566252,-3014.4892240825448,2147.6494638543377,-4784.433465254934,-4534.0939571982935
-1591.1930485775595,-14436.746898450348,412.9033339651007,2777.3254796078327,6181.440855327405,4131.480267173365,-3168.2692076030526,4181.297201859323,6992.565958123458,6517.360084935238,5595.872276707699,6518.552177830746,6313.198491146689,4778.786709434107,7620.296980205334,4661.334188360916,5676.809110139545,5347.665987516703,-17968.353472257913,5899.103064286081,5774.623469302528,5727.943621183696,5617.58091575221,3320.1669391832847,5798.151618555972,4925.665102506939,-15312.997918379931,-7324.657942119396,-1290.220963327508,-3008.4660178736635,2146.3318874961446,-4776.151556717721,-4529.451069078947
-1587.3030612343234,-14430.033533196698,420.18137480083266,2778.141122115285,6182.8839151482825,4135.872188367342,-3157.97956366288,4183.053970336913,6994.761918720445,6521.689264397872,5598.444687692742,6521.5637809351865,6314.829776161594,4783.492339284796,7626.382928145558,4665.600626092208,5680.19716363204,5351.4304913972555,-17959.569629869962,5902.867568166632,5777.007655093544,5731.143449482164,5619.400425961143,3323.3667674817534,5800.34757915296,4928.049288297953,-15308.919705842667,-7320.391504388105,-1286.3937177156147,-3007.964084022923,2145.077052869294,-4768.371582031249,-4526.125757317794
-1584.73065024928,-14423.445651405735,422.50281886050567,2782.282076383892,6186.397452103463,4143.212970934415,-3150.0741055137228,4187.885083650287,6997.459813168173,6529.0300469649455,5603.8404765882,6526.39489424856,6318.343313116776,4789.452803762335,7634.978545339483,4671.686574032432,5683.773442318565,5356.575313367342,-17953.107231541682,5907.196747629266,5781.587801481547,5735.660854138825,5624.043314080489,3326.315628854852,5802.418056287263,4931.688308715819,-15304.904235036747,-7318.446510716486,-1284.8879161633943,-3010.285528082596,2145.077052869294,-4762.348375822368,-4521.482869198448
-1584.4169415925676,-14418.677279823703,423.25571963661594,2786.6112558465247,6190.5384063720685,4150.177303113435,-3142.419614289936,4192.841680426345,7001.036091854697,6536.182604337992,5608.985298558285,6530.598590248509,6322.547009116724,4794.848592657792,7644.954480622942,4675.451077912982,5687.16149581106,5361.845618800113,-17958.50302043714,5909.329966494911,5785.916980944181,5740.0527753328015,5629.31361951326,3328.574331183182,5805.366917660362,4935.578296059056,-15301.892631932307,-7317.066192626952,-1284.7624327007093,-3011.2266540527335,2145.2025363319794,-4758.709355404502,-4516.5262724223885
-1584.2287163985402,-14415.791160181947,430.78472739771786,2789.873825876336,6194.553877177991,4155.071158158151,-3137.274792319849,4195.602316605416,7005.553496511358,6541.766618427477,5612.310610319438,6532.669067382812,6325.997804340563,4798.613096538344,7652.044296264647,4675.827528301038,5690.2985823781855,5366.174798262746,-17966.72218724301,5910.02012553968,5788.426650197882,5743.50357055664,5632.7644147370975,3329.51545715332,5808.31577903346,4938.025223581414,-15299.445704409947,-7315.8740997314435,-1284.7624327007093,-3009.093435187088,2145.7672119140625,-4758.709355404502,-4511.946126034385
